step,Transaction Type ,Amount of Transaction (SGD),Transaction ID ,Beginning Balance ,Ending Balance ,Recipient ID,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,CASH_OUT,174535.28,C644015103,0,0,C1674899618,6344400.76,1.00E+07,0,0
7,CASH_OUT,14863.78,C76017194,0,0,C1379031360,53517,0,0,0
7,CASH_OUT,54504.93,C1747223278,0,0,C1060041730,227849.89,916266.8,0,0
7,CASH_OUT,90208.77,C639313883,0,0,C2034460325,133827.1,378002.16,0,0
7,TRANSFER,161885.95,C391595516,30424,0,C1354725727,0,770830.57,0,0
7,PAYMENT,777.86,C739905410,7670,6892.14,M1625676573,0,0,0,0
7,PAYMENT,11375.84,C524225829,6892.14,0,M854246299,0,0,0,0
7,PAYMENT,53.51,C1324399707,7002,6948.49,M8633259,0,0,0,0
7,PAYMENT,9215.58,C1739770043,10599,1383.42,M52439501,0,0,0,0
7,PAYMENT,9459.33,C1224302486,1747,0,M1438317505,0,0,0,0
7,PAYMENT,8894.1,C616302301,11947,3052.9,M651177414,0,0,0,0
7,PAYMENT,1470.5,C618120037,82475,81004.5,M649154765,0,0,0,0
7,PAYMENT,2701.58,C1660891176,121560,118858.42,M1172737964,0,0,0,0
7,PAYMENT,8368.62,C1605410974,22416,14047.38,M1932244125,0,0,0,0
7,PAYMENT,11493.55,C1749988512,99634,88140.45,M430231018,0,0,0,0
7,PAYMENT,9155.27,C1128933904,88140.45,78985.19,M1844179384,0,0,0,0
7,CASH_OUT,217084.88,C1880990481,25986,0,C1494895909,205663.36,905385.44,0,0
7,DEBIT,3878.71,C1340734309,32589,28710.29,C317071334,11035.27,0,0,0
7,CASH_IN,23557.42,C1575043618,28710.29,52267.72,C313124964,31037,7479.58,0,0
7,CASH_IN,240477.96,C1874140695,52267.72,292745.67,C292665982,349845.92,183517.82,0,0
7,CASH_IN,123295.69,C1915567579,292745.67,416041.36,C214774813,1.49E+07,1.78E+07,0,0
7,CASH_IN,75237.76,C1914683944,416041.36,491279.12,C1083142315,169593.48,141673.25,0,0
7,CASH_IN,32728.22,C632847899,491279.12,524007.33,C1827910615,47971,15242.78,0,0
7,CASH_IN,611448.91,C1648003357,524007.33,1135456.25,C1438780049,612045,0,0,0
7,CASH_IN,17824.23,C2036507492,1135456.25,1153280.48,C1191924243,324244.74,174354.81,0,0
7,CASH_IN,469475.38,C1969238242,1153280.48,1622755.85,C301749835,585116.33,115640.96,0,0
7,CASH_IN,31609.95,C323928307,1622755.85,1654365.8,C305646302,107998,3225.83,0,0
7,PAYMENT,8311.17,C629850598,20653,12341.83,M1226784688,0,0,0,0
7,CASH_OUT,302560.42,C1024254289,12341.83,0,C1303868418,3284714.1,5597078.49,0,0
7,PAYMENT,12731.99,C1486944091,337,0,M727095384,0,0,0,0
7,PAYMENT,3807.3,C461688893,1073,0,M1104718965,0,0,0,0
7,TRANSFER,1685701.48,C505250106,0,0,C1805683209,4146681.04,5876339.66,0,0
7,PAYMENT,9069.93,C26627833,20239,11169.07,M1009677262,0,0,0,0
7,PAYMENT,3115.71,C949082938,414535,411419.29,M1249347907,0,0,0,0
7,PAYMENT,8955.81,C2032527218,13158,4202.19,M911887259,0,0,0,0
7,TRANSFER,232400.67,C2362977,60096,0,C773898763,4114,272559.94,0,0
7,DEBIT,1847.63,C1995416247,13438,11590.37,C1529639302,126771.23,8208.1,0,0
7,CASH_OUT,134024.22,C539481455,11590.37,0,C1167066016,580620.14,0,0,0
7,CASH_OUT,226287.19,C1153778787,0,0,C2057394816,249272,345069.81,0,0
7,PAYMENT,8152.06,C1689390492,21789,13636.94,M1875112359,0,0,0,0
7,PAYMENT,3751.13,C1901190557,983668,979916.87,M525953416,0,0,0,0
7,PAYMENT,11085.06,C1811106066,10686,0,M466473730,0,0,0,0
7,CASH_OUT,259134.71,C1687111891,0,0,C7881234,335780.69,48630.5,0,0
7,CASH_OUT,201063.22,C818837731,0,0,C991363637,7628774.93,8730306.03,0,0
7,PAYMENT,2973.89,C1090788401,21293,18319.11,M883196624,0,0,0,0
7,PAYMENT,4947.12,C712215879,204163,199215.88,M1765405066,0,0,0,0
7,PAYMENT,4379.29,C146644232,60214.55,55835.25,M413088973,0,0,0,0
7,PAYMENT,8333.67,C783323948,55835.25,47501.58,M136544977,0,0,0,0
7,PAYMENT,10757.28,C1813121792,104684,93926.72,M227158811,0,0,0,0
7,TRANSFER,817307.46,C654958709,87084,0,C875917495,0,815762.64,0,0
7,PAYMENT,4658.88,C858315599,93379,88720.12,M1335794721,0,0,0,0
7,CASH_OUT,331229.81,C328246330,88720.12,0,C1339257929,388268.14,561712.86,0,0
7,PAYMENT,4708.6,C2079515765,67940,63231.4,M242596583,0,0,0,0
7,TRANSFER,160710.01,C892424348,14884,0,C1046160944,458,162844.14,0,0
7,PAYMENT,7440.6,C588682100,281282,273841.4,M1328224815,0,0,0,0
7,PAYMENT,1874.02,C1814705071,53047,51172.98,M1394617094,0,0,0,0
7,CASH_IN,283263.79,C1153081125,40371,323634.79,C124540047,11054.67,164382.42,0,0
7,PAYMENT,1952.41,C1398214655,323634.79,321682.38,M1851652465,0,0,0,0
7,PAYMENT,2.39,C1014466471,41086,41083.61,M748971195,0,0,0,0
7,PAYMENT,6772.71,C1197981223,1279049.96,1272277.25,M1190150603,0,0,0,0
7,PAYMENT,8065.93,C1186638861,1272277.25,1264211.32,M1228179933,0,0,0,0
7,TRANSFER,226837.37,C861438042,61910,0,C1825992554,0,314551.85,0,0
7,PAYMENT,6183.38,C2011324899,5592,0,M1680568790,0,0,0,0
7,PAYMENT,2366.88,C154953455,221,0,M2123460034,0,0,0,0
7,PAYMENT,6746.37,C437839498,262053,255306.63,M629314014,0,0,0,0
7,TRANSFER,420976.7,C1331925151,86738,0,C374625527,18389,842508.92,0,0
7,PAYMENT,219.68,C988355532,0,0,M1738049197,0,0,0,0
7,CASH_IN,281620.9,C1445324769,786,282406.9,C195600860,49174.49,23553.39,0,0
7,PAYMENT,10937.55,C93418194,10871,0,M2010394327,0,0,0,0
7,CASH_IN,165049.65,C1423602542,20851,185900.65,C1722351469,5003,0,0,0
7,PAYMENT,4322.08,C758746363,57565,53242.92,M590380140,0,0,0,0
7,PAYMENT,4672.36,C1975802955,32816,28143.64,M1912733854,0,0,0,0
7,CASH_IN,130597.52,C322765937,100637,231234.52,C1479553213,0,0,0,0
7,PAYMENT,1294.8,C869189990,231234.52,229939.72,M1681911120,0,0,0,0
7,CASH_IN,143860.77,C106629049,12249,156109.77,C891020651,16052,0,0,0
7,CASH_OUT,151940.71,C2109638031,156109.77,4169.05,C1360767589,4597889.56,6712636.97,0,0
7,PAYMENT,8869.78,C947844775,30948,22078.22,M590399893,0,0,0,0
7,PAYMENT,4041.77,C2097702021,6065,2023.23,M1947403350,0,0,0,0
7,PAYMENT,2018.64,C991371197,2023.23,4.58,M516818219,0,0,0,0
7,PAYMENT,15933.16,C551319099,4.58,0,M1283581890,0,0,0,0
7,TRANSFER,77911.42,C1340662552,73140,0,C35126588,93689.5,8748005.25,0,0
7,PAYMENT,6094.01,C568414355,41334,35239.99,M1657767738,0,0,0,0
7,CASH_OUT,47317.52,C565433174,35239.99,0,C1083142315,94355.73,141673.25,0,0
7,PAYMENT,8249.72,C692782171,545,0,M42314793,0,0,0,0
7,CASH_OUT,69954.85,C485301524,0,0,C766681183,1.33E+07,1.31E+07,0,0
7,CASH_OUT,233539.88,C595285180,0,0,C347725669,234130.68,266931.55,0,0
7,PAYMENT,4314.27,C1382282580,2176,0,M2099834837,0,0,0,0
7,TRANSFER,328026.09,C156850393,68313.17,0,C885951223,11201.36,67923.23,0,0
7,PAYMENT,5276.97,C1895707642,0,0,M1039835620,0,0,0,0
7,PAYMENT,6112.72,C127313865,3639,0,M1154136178,0,0,0,0
7,PAYMENT,4736.45,C1160393458,196815,192078.55,M766991922,0,0,0,0
7,PAYMENT,5111.64,C523046050,30866,25754.36,M238370333,0,0,0,0
7,PAYMENT,6799.88,C438055051,70244,63444.12,M223198004,0,0,0,0
7,TRANSFER,221158.99,C2062741027,315066,93907.01,C1560607671,7,433084.38,0,0
7,CASH_IN,93081.43,C1561387702,33703,126784.43,C860798122,73281.65,0,0,0
7,CASH_IN,39336.08,C645073399,126784.43,166120.51,C991363637,7829838.15,8730306.03,0,0
7,CASH_IN,201289.94,C1183285782,166120.51,367410.45,C854671988,375540.42,0,0,0
7,CASH_IN,225438.37,C728366867,367410.45,592848.83,C1496102000,385046.59,14659.86,0,0
7,CASH_IN,387222.06,C1899408794,592848.83,980070.88,C1297685781,685647.85,1120608.72,0,0
7,CASH_IN,84367.69,C1337208570,980070.88,1064438.58,C1782113663,2132855.33,1655753.7,0,0
7,CASH_IN,521813.61,C895062568,1064438.58,1586252.19,C1782113663,2048487.64,1655753.7,0,0
7,CASH_IN,217950.88,C1370256119,1586252.19,1804203.07,C1922859107,427789.04,209838.16,0,0
7,CASH_IN,133997.01,C355618597,1804203.07,1938200.08,C1750350389,187208,0,0,0
7,CASH_IN,474739.89,C2074046599,1938200.08,2412939.96,C863811613,936203.26,1328510.04,0,0
7,CASH_IN,332258.01,C36594958,2412939.96,2745197.97,C621014131,409735.86,27964.11,0,0
7,CASH_IN,85034.63,C816288886,2745197.97,2830232.59,C1670989986,205483.65,117034.28,0,0
7,CASH_IN,19080.47,C929803808,2830232.59,2849313.06,C1213257323,262408,105004.27,0,0
7,CASH_IN,104427.87,C938539778,2849313.06,2953740.93,C1636786811,6703099.06,6779300.28,0,0
7,CASH_IN,183861.9,C1183317735,2953740.93,3137602.83,C486371171,576887.97,237615.79,0,0
7,CASH_IN,81967.65,C1242547813,3137602.83,3219570.48,C1896545607,181325.65,99358,0,0
7,CASH_IN,102072.07,C545225642,3219570.48,3321642.55,C660143728,160577.57,5471.55,0,0
7,CASH_IN,69185.05,C275233868,3321642.55,3390827.6,C705487682,84681,15495.95,0,0
7,CASH_IN,316959.89,C1777207393,3390827.6,3707787.49,C1167066016,714644.35,0,0,0
7,CASH_IN,58292.75,C1575405527,3707787.49,3766080.24,C1634190383,714645,341084.81,0,0
7,CASH_IN,10256.2,C111105514,3766080.24,3776336.45,C553264065,109985.65,99729.44,0,0
7,CASH_IN,3433,C725028009,3776336.45,3779769.45,C1019670582,452133.47,397273.75,0,0
7,CASH_IN,49378.84,C839099566,3779769.45,3829148.29,C655381473,60868.75,11489.91,0,0
7,CASH_IN,36773.05,C1496323398,3829148.29,3865921.35,C746359178,99793,63019.95,0,0
7,CASH_IN,17488.73,C637283215,3865921.35,3883410.08,C403147759,213642.05,55290.48,0,0
7,CASH_IN,217136.62,C909978077,3883410.08,4100546.7,C773898763,236514.67,272559.94,0,0
7,CASH_IN,203443.12,C431283552,4100546.7,4303989.81,C766681183,1.34E+07,1.31E+07,0,0
7,CASH_IN,497735.31,C1089958197,4303989.81,4801725.13,C1457383927,755526.27,1273838.38,0,0
7,CASH_IN,105342.59,C68389623,4801725.13,4907067.72,C410033330,283285.19,161722.17,0,0
7,CASH_IN,166315.21,C1539258473,4907067.72,5073382.93,C542766981,209971.07,43655.86,0,0
7,CASH_IN,443285.86,C1692377507,5073382.93,5516668.79,C675203915,1046845.16,777700.37,0,0
7,CASH_IN,107581.14,C525998804,5516668.79,5624249.93,C1654056127,246190,0,0,0
7,CASH_IN,24252.98,C126251002,5624249.93,5648502.91,C957388291,93992,69739.02,0,0
7,CASH_IN,180389.34,C634942227,5648502.91,5828892.25,C417277601,208151,27761.66,0,0
7,CASH_IN,27863.15,C1007881394,5828892.25,5856755.4,C1641587857,203634,460470.54,0,0
7,CASH_IN,101582.06,C1934634334,5856755.4,5958337.47,C1286084959,4579731.85,7488671.79,0,0
7,CASH_IN,223662.13,C1193108849,5958337.47,6181999.6,C1457383927,257790.95,1273838.38,0,0
7,CASH_IN,119473.2,C557569642,6181999.6,6301472.8,C1427067435,205034,27945.5,0,0
7,CASH_IN,57911.56,C90777699,6301472.8,6359384.36,C1786758337,70010,12098.44,0,0
7,CASH_IN,22459.28,C2007097165,6359384.36,6381843.64,C418964192,46840,24380.72,0,0
7,CASH_IN,32185.19,C1538984485,6381843.64,6414028.83,C1211317010,47501.58,15316.39,0,0
7,CASH_IN,222204.07,C608964542,6414028.83,6636232.9,C716083600,2480733.22,1995598.25,0,0
7,CASH_IN,120410.76,C1755976036,6636232.9,6756643.66,C1529639302,128618.86,8208.1,0,0
7,CASH_IN,188878.92,C294183051,6756643.66,6945522.58,C296121376,777950.29,371.65,0,0
7,CASH_IN,16774.9,C316750525,6945522.58,6962297.48,C1286084959,4478149.79,7488671.79,0,0
7,CASH_IN,194628.84,C1452603040,6962297.48,7156926.32,C1234776885,2315350.49,4441465.94,0,0
7,CASH_IN,32564.14,C1846406183,7156926.32,7189490.46,C1746150957,217992.97,113988.19,0,0
7,CASH_IN,29898.01,C945276373,7189490.46,7219388.47,C43924520,121521,47958.66,0,0
7,CASH_IN,146850.79,C595076272,7219388.47,7366239.26,C1286084959,4461374.89,7488671.79,0,0
7,CASH_IN,8893.16,C1386805129,7366239.26,7375132.42,C1120735174,36793.27,0,0,0
7,CASH_IN,170422.95,C1397052719,7375132.42,7545555.37,C1339257929,719497.95,561712.86,0,0
7,CASH_IN,147849.9,C1438272511,7545555.37,7693405.27,C716083600,2258529.15,1995598.25,0,0
7,CASH_IN,11587.98,C923117660,7693405.27,7704993.25,C986473968,18513,6925.02,0,0
7,CASH_IN,145667.12,C579077514,7704993.25,7850660.37,C408553489,204964.61,5005.78,0,0
7,CASH_IN,6970.58,C1527894232,7850660.37,7857630.95,C1331052438,17559.49,10588.91,0,0
7,CASH_IN,89533.09,C1559469558,7857630.95,7947164.04,C1213485528,360373.89,234828.48,0,0
7,CASH_IN,86072.98,C1185843580,7947164.04,8033237.02,C667346055,1.03E+07,1.02E+07,0,0
7,CASH_IN,265361.44,C1149529206,8033237.02,8298598.46,C1049228732,296443.96,31082.53,0,0
7,CASH_IN,183992.49,C289858350,8298598.46,8482590.94,C1651945012,312895.63,1556799.98,0,0
7,CASH_IN,297162.61,C1360711901,8482590.94,8779753.56,C909295153,8793989.46,9092634.94,0,0
7,CASH_IN,263566.2,C1666012907,8779753.56,9043319.75,C458582664,288898.2,25332.01,0,0
7,CASH_IN,65600.8,C80572712,9043319.75,9108920.55,C875917495,817307.46,815762.64,0,0
7,CASH_IN,230777.73,C582266124,9108920.55,9339698.28,C1281580764,484665.75,253888.02,0,0
7,CASH_IN,79074.37,C632233407,9339698.28,9418772.66,C1846735756,106072,19565.45,0,0
7,CASH_IN,476710.9,C752676335,9418772.66,9895483.55,C296121376,589071.38,371.65,0,0
7,CASH_IN,269362.19,C1131908461,9895483.55,1.02E+07,C991363637,7790502.07,8730306.03,0,0
7,CASH_IN,231808.43,C1152160962,1.02E+07,1.04E+07,C1634190383,656352.25,341084.81,0,0
7,PAYMENT,7629.75,C431176461,3040,0,M1380654657,0,0,0,0
7,PAYMENT,3431.74,C766045568,0,0,M226653811,0,0,0,0
7,DEBIT,2579.01,C225009565,383,0,C1359953204,63011.84,43835.75,0,0
7,PAYMENT,12351.68,C131789159,4382,0,M1844762865,0,0,0,0
7,TRANSFER,453605.59,C1935350482,0,0,C11003494,1.33E+07,1.50E+07,0,0
7,TRANSFER,338961.93,C881407635,0,0,C503195940,394595.62,228783.05,0,0
7,PAYMENT,3580.42,C1678289068,11058,7477.58,M795924364,0,0,0,0
7,PAYMENT,13071.27,C72795450,35215,22143.73,M2031507085,0,0,0,0
7,CASH_OUT,383568.25,C1492835531,22143.73,0,C1951379728,403170.71,757779.01,0,0
7,PAYMENT,9763.77,C1897905391,212033,202269.23,M1137887459,0,0,0,0
7,DEBIT,1476.27,C146496554,2522,1045.73,C49477935,9127,10603.27,0,0
7,PAYMENT,4230.69,C111793522,8057,3826.31,M173930892,0,0,0,0
7,TRANSFER,295474.84,C1595780596,72134,0,C36856762,0,480670.65,0,0
7,PAYMENT,10827.23,C219541553,0,0,M1172289188,0,0,0,0
7,PAYMENT,21230.26,C539731466,0,0,M317443574,0,0,0,0
7,TRANSFER,27755.35,C819799010,741,0,C1891834647,164636.56,192391.91,0,0
7,TRANSFER,1223547.78,C143641035,0,0,C662736689,4766045.33,5677417.44,0,0
7,PAYMENT,551.48,C1969829158,9107,8555.52,M966902272,0,0,0,0
7,PAYMENT,1146.54,C1614427365,10191,9044.46,M369977528,0,0,0,0
7,CASH_OUT,77565.79,C720486234,48726,0,C1545688642,9141,44791.98,0,0
7,PAYMENT,8287.96,C494393798,26337,18049.04,M744180625,0,0,0,0
7,PAYMENT,8502.04,C1374596618,5283,0,M1992478722,0,0,0,0
7,PAYMENT,11496.9,C1431871221,0,0,M598294540,0,0,0,0
7,PAYMENT,7781.9,C127083661,0,0,M1731311293,0,0,0,0
7,PAYMENT,15883.71,C1989092248,0,0,M525313125,0,0,0,0
7,PAYMENT,22903.8,C31874125,0,0,M1804109458,0,0,0,0
7,PAYMENT,22295.62,C1679092632,0,0,M102373363,0,0,0,0
7,PAYMENT,68824.38,C892155721,0,0,M440306536,0,0,0,0
7,PAYMENT,13303.29,C1496705948,0,0,M264686278,0,0,0,0
7,PAYMENT,10137.76,C1401758472,0,0,M1023842266,0,0,0,0
7,PAYMENT,10573.69,C1268380397,0,0,M1915781538,0,0,0,0
7,PAYMENT,6770.2,C1210018191,0,0,M1101963025,0,0,0,0
7,PAYMENT,17014.53,C1168376659,0,0,M871344084,0,0,0,0
7,PAYMENT,14260.56,C1041207,0,0,M896315952,0,0,0,0
7,PAYMENT,5189.73,C1354203477,0,0,M505957776,0,0,0,0
7,PAYMENT,6913.23,C1640043321,0,0,M837603331,0,0,0,0
7,PAYMENT,3846.9,C1564299842,0,0,M27639992,0,0,0,0
7,PAYMENT,4375.67,C1754547054,0,0,M1060104887,0,0,0,0
7,PAYMENT,19050.04,C146214994,0,0,M658022908,0,0,0,0
7,PAYMENT,1996.74,C1836910918,0,0,M768027660,0,0,0,0
7,PAYMENT,1838.56,C499289190,0,0,M2140662115,0,0,0,0
7,PAYMENT,12579.53,C2049308910,49738,37158.47,M1846942954,0,0,0,0
7,PAYMENT,6188.09,C1732123890,50349,44160.91,M664944007,0,0,0,0
7,PAYMENT,7016.75,C1914000149,19592,12575.25,M750444785,0,0,0,0
7,CASH_OUT,134103.27,C1005891608,12575.25,0,C365212068,169425.4,355690.69,0,0
7,CASH_OUT,65593.85,C227339492,0,0,C1909597726,147470,267798.33,0,0
7,CASH_OUT,22346.99,C1440320443,0,0,C531076772,99548,121894.99,0,0
7,CASH_OUT,397407.29,C782193817,0,0,C1554565380,935777.38,4625599.45,0,0
7,CASH_OUT,56543.95,C821380386,0,0,C1357984916,82357,138900.95,0,0
7,CASH_OUT,498747.45,C1525969940,0,0,C991505714,4391509.82,5352935.74,0,0
7,CASH_OUT,139484.1,C1139386530,0,0,C1354952534,615897.2,755381.3,0,0
7,CASH_OUT,256226.2,C394663898,0,0,C1028574311,518041.64,1305828.01,0,0
7,PAYMENT,11204.04,C222334045,5508,0,M1961696565,0,0,0,0
7,PAYMENT,2490.82,C2060388274,235025,232534.18,M1565583350,0,0,0,0
7,PAYMENT,5893.04,C1425779301,55822,49928.96,M1222836602,0,0,0,0
7,PAYMENT,689.28,C1251179843,11126,10436.72,M270945456,0,0,0,0
7,PAYMENT,6855.46,C428307539,67316.5,60461.04,M1237278408,0,0,0,0
7,CASH_IN,215497.06,C404179929,60461.04,275958.1,C1100767002,363801.08,148304.02,0,0
7,CASH_IN,189451.99,C989255591,275958.1,465410.09,C1883840933,1.85E+07,1.81E+07,0,0
7,CASH_IN,263867.55,C410065222,465410.09,729277.63,C1286084959,4314524.1,7488671.79,0,0
7,CASH_IN,144948.36,C730553758,729277.63,874225.99,C1496102000,159608.22,14659.86,0,0
7,CASH_IN,272314.63,C165712565,874225.99,1146540.62,C503195940,733557.55,228783.05,0,0
7,CASH_IN,336763.21,C86456257,1146540.62,1483303.83,C662736689,5989593.11,5677417.44,0,0
7,CASH_IN,164110.03,C361542922,1483303.83,1647413.86,C1019670582,448700.47,397273.75,0,0
7,CASH_IN,442134.08,C1687842184,1647413.86,2089547.94,C1423992712,1.08E+07,9689179.38,0,0
7,CASH_IN,116495.63,C1776434836,2089547.94,2206043.57,C662736689,5652829.91,5677417.44,0,0
7,CASH_IN,106151.41,C1439139158,2206043.57,2312194.99,C28783325,128272.44,22121.02,0,0
7,CASH_IN,83459,C622022145,2312194.99,2395653.99,C1634190383,424543.81,341084.81,0,0
7,CASH_IN,136875.33,C315785478,2395653.99,2532529.32,C191614132,146576.47,9701.14,0,0
7,CASH_IN,138927.96,C1782324054,2532529.32,2671457.28,C1151964959,239264,100336.04,0,0
7,CASH_IN,309741.86,C62443122,2671457.28,2981199.14,C1394526584,618730.52,1360079.51,0,0
7,CASH_IN,88141.39,C1021635394,2981199.14,3069340.53,C1730752455,1681579.88,1699431.84,0,0
7,CASH_IN,210085.11,C976783209,3069340.53,3279425.64,C1916720513,6657466.63,6216828.05,0,0
7,CASH_IN,370786.7,C810864083,3279425.64,3650212.34,C1423992712,1.03E+07,9689179.38,0,0
7,CASH_IN,710443.79,C1968852725,3650212.34,4360656.13,C1816757085,9228087.02,1.02E+07,0,0
7,CASH_IN,29091.31,C1862206951,4360656.13,4389747.44,C503485607,89435.23,60343.92,0,0
7,CASH_IN,40685.1,C268616862,4389747.44,4430432.54,C2029310301,60962,20276.9,0,0
7,CASH_IN,77220.41,C103725336,4430432.54,4507652.96,C1262822392,1.76E+07,1.80E+07,0,0
7,CASH_IN,67833.45,C564421326,4507652.96,4575486.41,C803116137,1.55E+07,1.57E+07,0,0
7,CASH_IN,156704.19,C937593632,4575486.41,4732190.6,C1789550256,3901803.58,5020386.7,0,0
7,CASH_IN,180187.9,C826445686,4732190.6,4912378.49,C1750563752,292463.21,112275.31,0,0
7,CASH_IN,185715.77,C1113003583,4912378.49,5098094.27,C1870436181,186539.26,823.49,0,0
7,CASH_IN,416366.53,C1088925353,5098094.27,5514460.8,C1085479446,838648.39,346139.62,0,0
7,CASH_IN,257656.05,C1677690398,5514460.8,5772116.86,C977993101,1020923.91,1626304.94,0,0
7,CASH_IN,314770.11,C1189317672,5772116.86,6086886.97,C909295153,8496826.84,9092634.94,0,0
7,CASH_IN,444482.74,C1014991909,6086886.97,6531369.71,C7881234,594915.4,48630.5,0,0
7,CASH_IN,207880.29,C1091633125,6531369.71,6739250.01,C766681183,1.32E+07,1.31E+07,0,0
7,CASH_IN,523736.96,C1581276847,6739250.01,7262986.97,C1816986148,1264211.32,1074318.86,0,0
7,CASH_IN,49565.82,C77077379,7262986.97,7312552.79,C423583818,94873.55,45307.73,0,0
7,CASH_IN,272493.95,C1145479569,7312552.79,7585046.74,C97730845,1.47E+07,1.47E+07,0,0
7,CASH_IN,45144.38,C49250603,7585046.74,7630191.12,C1459693562,68425,23280.62,0,0
7,CASH_IN,251239.53,C1577452287,7630191.12,7881430.66,C2072865894,748151.48,182117.56,0,0
7,CASH_IN,123681.62,C445013695,7881430.66,8005112.28,C7313260,176477.46,52795.84,0,0
7,CASH_IN,47412.4,C1799175767,8005112.28,8052524.68,C1495761010,299742.24,1193550.39,0,0
7,CASH_IN,22910.06,C354753730,8052524.68,8075434.74,C1122805102,23568.91,658.85,0,0
7,PAYMENT,9099.13,C2077947235,146,0,M1400979201,0,0,0,0
7,PAYMENT,2344.84,C1363963040,4492,2147.16,M1823652167,0,0,0,0
7,PAYMENT,4913.94,C1089419359,388,0,M441216628,0,0,0,0
7,PAYMENT,6059.38,C685189361,17108,11048.62,M1373029421,0,0,0,0
7,PAYMENT,557.16,C1749169032,49498,48940.84,M285527866,0,0,0,0
7,PAYMENT,4335.19,C8781131,11612,7276.81,M1729472218,0,0,0,0
7,PAYMENT,5594.04,C514983875,371,0,M704144944,0,0,0,0
7,CASH_OUT,101717.84,C112765409,15348,0,C1379589736,0,101717.84,0,0
7,TRANSFER,874562.86,C1280441498,31429,0,C2145942542,0,359869.33,0,0
7,PAYMENT,2418.83,C1112766156,0,0,M678449488,0,0,0,0
7,PAYMENT,1194.12,C1799623198,0,0,M682788544,0,0,0,0
7,PAYMENT,9260.35,C1905160204,32230,22969.65,M1532904892,0,0,0,0
7,TRANSFER,692484.38,C281110571,81918,0,C886517510,45953,153556.92,0,0
7,PAYMENT,3999.34,C754546805,3715,0,M779445238,0,0,0,0
7,CASH_OUT,141427.48,C120561697,0,0,C836514715,961832.41,1289357.76,0,0
7,TRANSFER,447478.26,C473170143,5081,0,C1145835418,49488,952478.33,0,0
7,PAYMENT,9299.31,C2078927356,605,0,M2122731428,0,0,0,0
7,PAYMENT,2504.15,C72537853,595,0,M953949264,0,0,0,0
7,PAYMENT,10115.13,C214869182,32050,21934.87,M1090073068,0,0,0,0
7,PAYMENT,1495.79,C1385099824,9119,7623.21,M182999725,0,0,0,0
7,PAYMENT,6022.93,C1937433626,16914,10891.07,M2047200712,0,0,0,0
7,TRANSFER,23553.39,C1598009290,52701,29147.61,C195600860,0,23553.39,0,0
7,PAYMENT,5941.42,C390769586,50087,44145.58,M867485557,0,0,0,0
7,CASH_OUT,269750.94,C1737176902,61588,0,C111210112,22991,705242.01,0,0
7,PAYMENT,7125.4,C1164481922,590,0,M121483686,0,0,0,0
7,PAYMENT,6905.52,C312955227,59836,52930.48,M740844878,0,0,0,0
7,CASH_OUT,266061.33,C770519500,134,0,C2083117811,0,373118.84,0,0
7,PAYMENT,1820.34,C1203180886,0,0,M1873983858,0,0,0,0
7,TRANSFER,231564.18,C6267871,149742,0,C1991252420,20582,53924.65,0,0
7,PAYMENT,11226.69,C1157136713,145486,134259.31,M991572261,0,0,0,0
7,TRANSFER,362349.62,C1100576285,12242,0,C505973878,25796,922645.99,0,0
7,PAYMENT,14440.44,C1017472170,0,0,M1020745918,0,0,0,0
7,PAYMENT,18745.74,C1445905688,0,0,M1552771166,0,0,0,0
7,PAYMENT,12489.85,C1260050257,0,0,M1292788772,0,0,0,0
7,PAYMENT,5218.64,C1839754904,0,0,M1515201771,0,0,0,0
7,PAYMENT,23532.24,C1198375087,0,0,M2038211362,0,0,0,0
7,PAYMENT,13337.69,C1460592187,0,0,M203607885,0,0,0,0
7,PAYMENT,4493.34,C627248862,31359,26865.66,M966446307,0,0,0,0
7,PAYMENT,5693.58,C415511277,29541,23847.42,M34004511,0,0,0,0
7,PAYMENT,5672.3,C1068381567,510,0,M1354501053,0,0,0,0
7,PAYMENT,11109.58,C1767245853,29890,18780.42,M1570030862,0,0,0,0
7,CASH_OUT,391811.34,C324998670,27374,0,C1100439041,0,168705.77,0,0
7,PAYMENT,7090.13,C588125755,345,0,M2051142823,0,0,0,0
7,PAYMENT,160.54,C25616980,51420,51259.46,M1786936076,0,0,0,0
7,PAYMENT,5874.76,C971900841,60089,54214.24,M1291794687,0,0,0,0
7,PAYMENT,15568.94,C2061363062,10474,0,M67025210,0,0,0,0
7,PAYMENT,4721.88,C1256469923,60504,55782.12,M2137638080,0,0,0,0
7,PAYMENT,6596.11,C1788504588,69507,62910.89,M484124940,0,0,0,0
7,PAYMENT,13517.23,C2012831257,102407,88889.77,M1174916066,0,0,0,0
7,PAYMENT,11105.62,C2146698020,9224,0,M975361695,0,0,0,0
7,PAYMENT,405.9,C118902356,186318,185912.1,M2134297999,0,0,0,0
7,PAYMENT,15988.24,C537136238,53759,37770.76,M213819615,0,0,0,0
7,CASH_OUT,47855.19,C963591154,37770.76,0,C1721246982,1515372.59,2575739.64,0,0
7,PAYMENT,17236.25,C1895617509,39025.86,21789.61,M1880872680,0,0,0,0
7,PAYMENT,823.23,C165296236,21789.61,20966.38,M1227497998,0,0,0,0
7,PAYMENT,6904.78,C1600107317,4402,0,M1901953696,0,0,0,0
